"state","output","LL","Median","UL","year","scenario"
"Ekiti","ts_vaccine_vials",2482.9,2834,3150.2,9,"status quo"
"Ekiti","ts_vaccine_vials",2718.25,2857,3302.25,10,"status quo"
"Ekiti","ts_rabid_dogs",5988.9496875,6478.03125,7532.01156250001,1,"status quo"
"Ekiti","ts_rabid_dogs",6381.6196875,6694.15625000001,7995.03468750001,2,"status quo"
"Ekiti","ts_rabid_dogs",6104.2640625,6754.9125,7893.65593750001,3,"status quo"
"Ekiti","ts_rabid_dogs",6231.8409375,6721.10625,7813.98343750001,4,"status quo"
"Ekiti","ts_rabid_dogs",6322.125625,6756.48125,8217.72281250001,5,"status quo"
"Ekiti","ts_rabid_dogs",6473.0553125,6878.76875,7864.73406250001,6,"status quo"
"Ekiti","ts_rabid_dogs",6563.83093750001,6782.00625,8025.35375000001,7,"status quo"
"Ekiti","ts_rabid_dogs",6385.5071875,6862.93125,7853.3525,8,"status quo"
"Ekiti","ts_rabid_dogs",6349.48500000001,6865.48750000001,7747.23406250001,9,"status quo"
"Ekiti","ts_rabid_dogs",6509.74750000001,6800.19374999999,7780.71718750001,10,"status quo"
"Enugu","ts_deaths",565.275,671,763.175,1,"status quo"
"Enugu","ts_deaths",620.25,678.5,793.625,2,"status quo"
"Enugu","ts_deaths",610.225,676.5,779.525,3,"status quo"
"Enugu","ts_deaths",600.475,702,761.9,4,"status quo"
"Enugu","ts_deaths",584.775,692.5,760.425,5,"status quo"
"Enugu","ts_deaths",633,671,732.35,6,"status quo"
"Enugu","ts_deaths",613.275,662.5,793.2,7,"status quo"
"Enugu","ts_deaths",615.05,672,745.75,8,"status quo"
"Enugu","ts_deaths",612.5,689.5,754.65,9,"status quo"
"Enugu","ts_deaths",638.575,697,730.175,10,"status quo"
"Enugu","ts_vaccine_vials",4929.65,5693,6144.85,1,"status quo"
"Enugu","ts_vaccine_vials",5319,5763,6385.25,2,"status quo"
"Enugu","ts_vaccine_vials",5372.4,5714,6253.6,3,"status quo"
"Enugu","ts_vaccine_vials",5024.75,5890,6221.9,4,"status quo"
"Enugu","ts_vaccine_vials",5277.15,5899,6278.95,5,"status quo"
"Enugu","ts_vaccine_vials",5053.2,5805,6259.3,6,"status quo"
"Enugu","ts_vaccine_vials",5362.7,5767,6270.45,7,"status quo"
"Enugu","ts_vaccine_vials",5119.6,5722,6230.9,8,"status quo"
"Enugu","ts_vaccine_vials",5110.55,5825,6127.25,9,"status quo"
"Enugu","ts_vaccine_vials",5209,5703,6177.5,10,"status quo"
"Enugu","ts_rabid_dogs",15967.89875,17949.84375,19787.42625,1,"status quo"
"Enugu","ts_rabid_dogs",16821.9559375,18156.79375,20169.2403125,2,"status quo"
"Enugu","ts_rabid_dogs",16895.5690625,18280.7375,19856.9078125,3,"status quo"
"Enugu","ts_rabid_dogs",16079.5671875,18450.13125,19918.799375,4,"status quo"
"Enugu","ts_rabid_dogs",16134.21625,18030.63125,20005.9825,5,"status quo"
"Enugu","ts_rabid_dogs",16578.668125,18193.36875,19783.8171875,6,"status quo"
"Enugu","ts_rabid_dogs",16823.77375,18145.98125,19893.595625,7,"status quo"
"Enugu","ts_rabid_dogs",16812.345,18221.18125,19971.91875,8,"status quo"
"Enugu","ts_rabid_dogs",16213.0696875,18343.84375,19837.2975,9,"status quo"
"Enugu","ts_rabid_dogs",16407.2465625,18006.3125,19712.49875,10,"status quo"
"Gombe","ts_deaths",53.225,64.5,78.325,1,"status quo"
"Gombe","ts_deaths",60,72,91.075,2,"status quo"
"Gombe","ts_deaths",62.225,67.5,79.2,3,"status quo"
"Gombe","ts_deaths",58,69.5,82,4,"status quo"
"Gombe","ts_deaths",55.225,61.5,89.65,5,"status quo"
"Gombe","ts_deaths",55.9,70,78,6,"status quo"
"Gombe","ts_deaths",56,69,81.875,7,"status quo"
"Gombe","ts_deaths",58.675,74,80.55,8,"status quo"
"Gombe","ts_deaths",59.9,70.5,80.775,9,"status quo"
"Gombe","ts_deaths",62.45,71,77.775,10,"status quo"
"Gombe","ts_vaccine_vials",514.45,562,644.2,1,"status quo"
"Gombe","ts_vaccine_vials",455.35,566,623.55,2,"status quo"
"Gombe","ts_vaccine_vials",538.25,571,599.1,3,"status quo"
"Gombe","ts_vaccine_vials",490.5,550,616.7,4,"status quo"
"Gombe","ts_vaccine_vials",504.45,581,674.3,5,"status quo"
"Gombe","ts_vaccine_vials",527.7,580,615.1,6,"status quo"
"Gombe","ts_vaccine_vials",501.2,555,645.65,7,"status quo"
"Gombe","ts_vaccine_vials",555.8,609,662.8,8,"status quo"
"Gombe","ts_vaccine_vials",500.3,585,600.65,9,"status quo"
"Gombe","ts_vaccine_vials",495.5,583,619.95,10,"status quo"
"Gombe","ts_rabid_dogs",1729.3928125,1844.4125,1886.785,1,"status quo"
"Gombe","ts_rabid_dogs",1770.7028125,1839.68125,1951.1278125,2,"status quo"
"Gombe","ts_rabid_dogs",1768.22625,1862.61875,1919.644375,3,"status quo"
"Gombe","ts_rabid_dogs",1762.6109375,1823.45,1955.506875,4,"status quo"
"Gombe","ts_rabid_dogs",1752.7609375,1877.9,1930.0709375,5,"status quo"
"Gombe","ts_rabid_dogs",1807.8528125,1856.39375,1968.0725,6,"status quo"
"Gombe","ts_rabid_dogs",1787.994375,1889.80625,1930.4653125,7,"status quo"
"Gombe","ts_rabid_dogs",1801.9553125,1871.36875,1989.8628125,8,"status quo"
"Gombe","ts_rabid_dogs",1814.283125,1891.61875,1975.7378125,9,"status quo"
"Gombe","ts_rabid_dogs",1766.7221875,1860.875,1944.754375,10,"status quo"
"Imo","ts_deaths",543.625,618,647.975,1,"status quo"
"Imo","ts_deaths",579.225,638,689.575,2,"status quo"
"Imo","ts_deaths",612.8,640.5,679.7,3,"status quo"
"Imo","ts_deaths",613.25,662.5,713.9,4,"status quo"
"Imo","ts_deaths",562.025,631.5,727.375,5,"status quo"
"Imo","ts_deaths",591.45,662.5,715.8,6,"status quo"
"Imo","ts_deaths",621.075,670.5,702.3,7,"status quo"
"Imo","ts_deaths",614.075,651.5,710.75,8,"status quo"
"Imo","ts_deaths",606.025,676.5,719.775,9,"status quo"
"Imo","ts_deaths",600.675,646,675.825,10,"status quo"
"Imo","ts_vaccine_vials",7414.75,8002,8543.9,1,"status quo"
"Imo","ts_vaccine_vials",8059.65,8503,8901,2,"status quo"
"Imo","ts_vaccine_vials",8007.65,8584,8796.2,3,"status quo"
"Imo","ts_vaccine_vials",7949.65,8652,8958.05,4,"status quo"
"Imo","ts_vaccine_vials",7928.2,8360,9240.5,5,"status quo"
"Imo","ts_vaccine_vials",8014.1,8500,9077.05,6,"status quo"
"Imo","ts_vaccine_vials",7804.1,8701,9302.65,7,"status quo"
"Imo","ts_vaccine_vials",8077.6,8634,9328.85,8,"status quo"
"Imo","ts_vaccine_vials",7760.2,8413,8969.8,9,"status quo"
"Imo","ts_vaccine_vials",8269.45,8486,8737.7,10,"status quo"
"Imo","ts_rabid_dogs",18654.0603125,19865.45625,21010.498125,1,"status quo"
"Imo","ts_rabid_dogs",20318.8778125,20984.85,22245.459375,2,"status quo"
"Imo","ts_rabid_dogs",20127.7959375,21593.85,22471.301875,3,"status quo"
"Imo","ts_rabid_dogs",20055.278125,21404.0125,22304.464375,4,"status quo"
"Imo","ts_rabid_dogs",20361.105,20938.78125,22660.663125,5,"status quo"
"Imo","ts_rabid_dogs",20454.9165625,21515.68125,22390.2603125,6,"status quo"
"Imo","ts_rabid_dogs",20173.2325,21608.28125,22843.680625,7,"status quo"
"Imo","ts_rabid_dogs",20100.660625,21598.625,23266.624375,8,"status quo"
"Imo","ts_rabid_dogs",19776.3590625,21388.9625,22373.410625,9,"status quo"
"Imo","ts_rabid_dogs",20601.2309375,21176.44375,21805.9384375,10,"status quo"
"Jigawa","ts_deaths",87.375,108,119.325,1,"status quo"
"Jigawa","ts_deaths",99.675,111,140.725,2,"status quo"
"Jigawa","ts_deaths",97.025,118,127.425,3,"status quo"
"Jigawa","ts_deaths",88.05,108.5,126.2,4,"status quo"
"Jigawa","ts_deaths",92.7,111.5,128.775,5,"status quo"
"Jigawa","ts_deaths",95.675,109,135.975,6,"status quo"
"Jigawa","ts_deaths",98.8,117.5,131.325,7,"status quo"
"Jigawa","ts_deaths",87.7,115.5,129.2,8,"status quo"
"Jigawa","ts_deaths",100.675,116,126.65,9,"status quo"
"Jigawa","ts_deaths",98.125,114,122.775,10,"status quo"
"Jigawa","ts_vaccine_vials",799.5,896,918,1,"status quo"
"Jigawa","ts_vaccine_vials",811.6,882,946.15,2,"status quo"
"Jigawa","ts_vaccine_vials",847.8,878,983.9,3,"status quo"
"Jigawa","ts_vaccine_vials",833.8,864,946.6,4,"status quo"
"Jigawa","ts_vaccine_vials",802.3,912,945.55,5,"status quo"
"Jigawa","ts_vaccine_vials",774.1,881,1020.2,6,"status quo"
"Jigawa","ts_vaccine_vials",809.8,862,997.3,7,"status quo"
"Jigawa","ts_vaccine_vials",800.45,882,967.45,8,"status quo"
"Jigawa","ts_vaccine_vials",767.85,862,927.5,9,"status quo"
"Jigawa","ts_vaccine_vials",810.3,888,935.1,10,"status quo"
"Jigawa","ts_rabid_dogs",2741.7090625,2947.1,3049.383125,1,"status quo"
"Jigawa","ts_rabid_dogs",2802.69375,2905.06875,3068.6578125,2,"status quo"
"Jigawa","ts_rabid_dogs",2777.6875,2914.08125,3032.9384375,3,"status quo"
"Jigawa","ts_rabid_dogs",2854.75125,2907.28125,3069.9365625,4,"status quo"
"Jigawa","ts_rabid_dogs",2807.788125,2930.78125,3030.0984375,5,"status quo"
"Jigawa","ts_rabid_dogs",2832.07875,2916.8,2972.0334375,6,"status quo"
"Jigawa","ts_rabid_dogs",2824.390625,2972.8125,3004.0353125,7,"status quo"
"Jigawa","ts_rabid_dogs",2841.273125,2953.61875,3041.5215625,8,"status quo"
"Jigawa","ts_rabid_dogs",2835.7628125,2884.6375,2967.608125,9,"status quo"
"Jigawa","ts_rabid_dogs",2775.9896875,2908.38125,3058.2034375,10,"status quo"
"Kaduna","ts_deaths",180.65,217.5,240.875,1,"status quo"
"Kaduna","ts_deaths",201.225,223,247.425,2,"status quo"
"Kaduna","ts_deaths",201.8,216.5,242.875,3,"status quo"
"Kaduna","ts_deaths",213.225,219.5,239.525,4,"status quo"
"Kaduna","ts_deaths",195.35,223,242.775,5,"status quo"
"Kaduna","ts_deaths",182.25,228.5,240.65,6,"status quo"
"Kaduna","ts_deaths",199.675,222,246.775,7,"status quo"
"Kaduna","ts_deaths",205.475,226,246.425,8,"status quo"
"Kaduna","ts_deaths",196.225,212,230.75,9,"status quo"
"Kaduna","ts_deaths",215.125,229,243.1,10,"status quo"
"Kaduna","ts_vaccine_vials",1955.15,2093,2223.5,1,"status quo"
"Kaduna","ts_vaccine_vials",1905.05,2117,2300.65,2,"status quo"
"Kaduna","ts_vaccine_vials",2055.85,2134,2297.35,3,"status quo"
"Kaduna","ts_vaccine_vials",1932.15,2176,2300.4,4,"status quo"
"Kaduna","ts_vaccine_vials",1946.25,2103,2300.8,5,"status quo"
"Kaduna","ts_vaccine_vials",2040.5,2184,2352.8,6,"status quo"
"Kaduna","ts_vaccine_vials",2075.75,2199,2330.8,7,"status quo"
"Kaduna","ts_vaccine_vials",2062.9,2223,2321.5,8,"status quo"
"Kaduna","ts_vaccine_vials",2027.6,2128,2268.05,9,"status quo"
"Kaduna","ts_vaccine_vials",2034.25,2127,2268.85,10,"status quo"
"Kaduna","ts_rabid_dogs",5952.02875,6301.2125,6509.37375,1,"status quo"
"Kaduna","ts_rabid_dogs",5976.425625,6312.50625,6561.5009375,2,"status quo"
"Kaduna","ts_rabid_dogs",6151.3875,6336.825,6674.72218749999,3,"status quo"
"Kaduna","ts_rabid_dogs",6028.2221875,6359.2125,6600.7046875,4,"status quo"
"Kaduna","ts_rabid_dogs",5845.824375,6211.725,6573.4690625,5,"status quo"
"Kaduna","ts_rabid_dogs",6053.4425,6332.99375,6713.77312499999,6,"status quo"
"Kaduna","ts_rabid_dogs",6198.2128125,6458.8,6750.89874999999,7,"status quo"
"Kaduna","ts_rabid_dogs",6197.6721875,6366.00625,6667.7996875,8,"status quo"
"Kaduna","ts_rabid_dogs",6167.8559375,6369.325,6507.9528125,9,"status quo"
"Kaduna","ts_rabid_dogs",6162.7721875,6328.28125,6578.3734375,10,"status quo"
"Kano","ts_deaths",193.275,219.5,272.85,1,"status quo"
"Kano","ts_deaths",208.225,231,252.775,2,"status quo"
"Kano","ts_deaths",200.275,234.5,264.55,3,"status quo"
"Kano","ts_deaths",217.125,240,253,4,"status quo"
"Kano","ts_deaths",213.225,235.5,257.5,5,"status quo"
"Kano","ts_deaths",213.45,229.5,262.975,6,"status quo"
"Kano","ts_deaths",212.225,240.5,254.775,7,"status quo"
"Kano","ts_deaths",220.025,251,271.425,8,"status quo"
"Kano","ts_deaths",204.05,230,250.525,9,"status quo"
"Kano","ts_deaths",199.05,227,259.7,10,"status quo"
"Kano","ts_vaccine_vials",1882.05,1951,2014,1,"status quo"
"Kano","ts_vaccine_vials",1890.2,2015,2102.15,2,"status quo"
"Kano","ts_vaccine_vials",1839.95,1963,2138.95,3,"status quo"
"Kano","ts_vaccine_vials",1851.55,1965,2064.85,4,"status quo"
"Kano","ts_vaccine_vials",1847.35,1963,2079.95,5,"status quo"
"Kano","ts_vaccine_vials",1808.85,1997,2157.1,6,"status quo"
"Kano","ts_vaccine_vials",1896.5,2021,2139.9,7,"status quo"
"Kano","ts_vaccine_vials",1859.5,2003,2180.15,8,"status quo"
"Kano","ts_vaccine_vials",1847.7,1987,2073.1,9,"status quo"
"Kano","ts_vaccine_vials",1868.1,1967,2059.2,10,"status quo"
"Kano","ts_rabid_dogs",5916.98125,6170.725,6527.146875,1,"status quo"
"Kano","ts_rabid_dogs",5984.3940625,6287.76874999999,6490.869375,2,"status quo"
"Kano","ts_rabid_dogs",6000.2690625,6234.175,6612.28,3,"status quo"
"Kano","ts_rabid_dogs",6027.52531250001,6214.19374999999,6496.8946875,4,"status quo"
"Kano","ts_rabid_dogs",6027.79531249999,6146.95,6418.5396875,5,"status quo"
"Kano","ts_rabid_dogs",5968.21187500001,6267.8625,6530.079375,6,"status quo"
"Kano","ts_rabid_dogs",6153.614375,6249.5125,6514.6903125,7,"status quo"
"Kano","ts_rabid_dogs",6107.35562499999,6236.50000000001,6631.17625,8,"status quo"
"Kano","ts_rabid_dogs",5825.9559375,6294.90625,6483.0015625,9,"status quo"
"Kano","ts_rabid_dogs",5882.619375,6178.57500000001,6440.855,10,"status quo"
"Katsina","ts_deaths",123.15,149.5,164.425,1,"status quo"
"Katsina","ts_deaths",136.575,153,164.2,2,"status quo"
"Katsina","ts_deaths",132.7,156.5,179.1,3,"status quo"
"Katsina","ts_deaths",134.25,149,176.1,4,"status quo"
"Katsina","ts_deaths",138.35,153.5,172.325,5,"status quo"
"Katsina","ts_deaths",123.225,139.5,160.775,6,"status quo"
"Katsina","ts_deaths",133.6,154,167.1,7,"status quo"
"Katsina","ts_deaths",131.925,150.5,166.775,8,"status quo"
"Katsina","ts_deaths",132.125,146,166.075,9,"status quo"
"Katsina","ts_deaths",126.15,146.5,164.2,10,"status quo"
"Katsina","ts_vaccine_vials",1184.9,1232,1307.1,1,"status quo"
"Katsina","ts_vaccine_vials",1158.9,1264,1352.95,2,"status quo"
"Katsina","ts_vaccine_vials",1134.7,1271,1347.05,3,"status quo"
"Katsina","ts_vaccine_vials",1091.8,1254,1350.7,4,"status quo"
"Katsina","ts_vaccine_vials",1176.5,1228,1414.85,5,"status quo"
"Katsina","ts_vaccine_vials",1098.7,1252,1312.6,6,"status quo"
"Katsina","ts_vaccine_vials",1187.65,1233,1374.5,7,"status quo"
"Katsina","ts_vaccine_vials",1226.5,1280,1369.3,8,"status quo"
"Katsina","ts_vaccine_vials",1163.4,1262,1329.6,9,"status quo"
"Katsina","ts_vaccine_vials",1161.9,1263,1320.4,10,"status quo"
"Katsina","ts_rabid_dogs",3744.27,3962.13749999999,4032.1578125,1,"status quo"
"Katsina","ts_rabid_dogs",3895.7884375,3960.44374999999,4165.1665625,2,"status quo"
"Katsina","ts_rabid_dogs",3830.30375,3979.7625,4182.0484375,3,"status quo"
"Katsina","ts_rabid_dogs",3741.456875,3968.10625,4235.0490625,4,"status quo"
"Katsina","ts_rabid_dogs",3758.5040625,3941.89375,4195.2203125,5,"status quo"
"Katsina","ts_rabid_dogs",3768.2171875,3977.0125,4142.82875,6,"status quo"
"Katsina","ts_rabid_dogs",3892.7971875,4071.51875,4164.721875,7,"status quo"
"Katsina","ts_rabid_dogs",3861.9503125,3992.33125,4172.8715625,8,"status quo"
"Katsina","ts_rabid_dogs",3854.200625,3970.33125,4063.170625,9,"status quo"
"Katsina","ts_rabid_dogs",3805.4278125,4034.9,4099.13687500001,10,"status quo"
"Kebbi","ts_deaths",69.225,76,97.775,1,"status quo"
"Kebbi","ts_deaths",71.675,78.5,87.55,2,"status quo"
"Kebbi","ts_deaths",72,75,87.2,3,"status quo"
"Kebbi","ts_deaths",67.225,81.5,88.875,4,"status quo"
"Kebbi","ts_deaths",64.475,77,85.975,5,"status quo"
"Kebbi","ts_deaths",60.675,84.5,97.55,6,"status quo"
"Kebbi","ts_deaths",69.225,76.5,100.325,7,"status quo"
"Kebbi","ts_deaths",73.225,81,91.65,8,"status quo"
"Kebbi","ts_deaths",67.675,82,99.875,9,"status quo"
"Kebbi","ts_deaths",65.225,83,91.65,10,"status quo"
"Kebbi","ts_vaccine_vials",597.4,675,758.4,1,"status quo"
"Kebbi","ts_vaccine_vials",666.05,719,777.95,2,"status quo"
"Kebbi","ts_vaccine_vials",629.25,695,740.6,3,"status quo"
"Kebbi","ts_vaccine_vials",651.65,705,746.6,4,"status quo"
"Kebbi","ts_vaccine_vials",646.25,703,816.2,5,"status quo"
"Kebbi","ts_vaccine_vials",619.4,700,813.1,6,"status quo"
"Kebbi","ts_vaccine_vials",652.45,709,743.95,7,"status quo"
"Kebbi","ts_vaccine_vials",678.9,721,807.7,8,"status quo"
"Kebbi","ts_vaccine_vials",630.55,685,835.15,9,"status quo"
"Kebbi","ts_vaccine_vials",601.95,688,718.2,10,"status quo"
"Kebbi","ts_rabid_dogs",2125.4575,2207.3875,2299.57875,1,"status quo"
"Kebbi","ts_rabid_dogs",2178.356875,2251.80625,2362.261875,2,"status quo"
"Kebbi","ts_rabid_dogs",2080.41,2226.90625,2316.8265625,3,"status quo"
"Kebbi","ts_rabid_dogs",2072.02375,2258.825,2334.8496875,4,"status quo"
"Kebbi","ts_rabid_dogs",2084.605625,2262.74375,2314.6325,5,"status quo"
"Kebbi","ts_rabid_dogs",2139.2928125,2234.7875,2356.2453125,6,"status quo"
"Kebbi","ts_rabid_dogs",2176.6303125,2241.225,2319.5971875,7,"status quo"
"Kebbi","ts_rabid_dogs",2141.536875,2241.75,2392.9053125,8,"status quo"
"Kebbi","ts_rabid_dogs",2158.94125,2249.225,2328.375625,9,"status quo"
"Kebbi","ts_rabid_dogs",2110.2140625,2228.6875,2331.7878125,10,"status quo"
"Kogi","ts_deaths",84.9,96.5,110.1,1,"status quo"
"Kogi","ts_deaths",78.35,99.5,116.55,2,"status quo"
"Kogi","ts_deaths",83.675,98.5,114.1,3,"status quo"
"Kogi","ts_deaths",88.025,108,119.775,4,"status quo"
"Kogi","ts_deaths",81.35,108,119.75,5,"status quo"
"Kogi","ts_deaths",83.35,100,113.075,6,"status quo"
"Kogi","ts_deaths",91.225,106.5,117.425,7,"status quo"
"Kogi","ts_deaths",91.25,107,117.1,8,"status quo"
"Kogi","ts_deaths",88.45,102,122.4,9,"status quo"
"Kogi","ts_deaths",83.575,102,111.325,10,"status quo"
"Kogi","ts_vaccine_vials",1164.55,1250,1400.2,1,"status quo"
"Kogi","ts_vaccine_vials",1190.75,1310,1401.7,2,"status quo"
"Kogi","ts_vaccine_vials",1190,1331,1422.6,3,"status quo"
"Kogi","ts_vaccine_vials",1212,1346,1440.7,4,"status quo"
"Kogi","ts_vaccine_vials",1257.7,1379,1520.65,5,"status quo"
"Kogi","ts_vaccine_vials",1224.7,1342,1470.95,6,"status quo"
"Kogi","ts_vaccine_vials",1287.8,1334,1441.55,7,"status quo"
"Kogi","ts_vaccine_vials",1195.15,1349,1392.2,8,"status quo"
"Kogi","ts_vaccine_vials",1257.35,1360,1441.95,9,"status quo"
"Kogi","ts_vaccine_vials",1185.25,1333,1456.6,10,"status quo"
"Kogi","ts_rabid_dogs",3030.8484375,3157.55,3295.35625,1,"status quo"
"Kogi","ts_rabid_dogs",3206.563125,3276.7125,3535.1453125,2,"status quo"
"Kogi","ts_rabid_dogs",2981.0215625,3397.40625,3502.806875,3,"status quo"
"Kogi","ts_rabid_dogs",3058.211875,3377.9125,3578.634375,4,"status quo"
"Kogi","ts_rabid_dogs",3083.11625,3444.5625,3538.7303125,5,"status quo"
"Kogi","ts_rabid_dogs",3208.0465625,3369.3375,3510.5334375,6,"status quo"
"Kogi","ts_rabid_dogs",3278.6415625,3422.725,3508.856875,7,"status quo"
"Kogi","ts_rabid_dogs",3170.9203125,3426.96875,3520.538125,8,"status quo"
"Kogi","ts_rabid_dogs",3228.8703125,3412.11875,3532.3334375,9,"status quo"
"Kogi","ts_rabid_dogs",3207.300625,3363.39375,3533.9225,10,"status quo"
"Kwara","ts_deaths",20.675,29,37,1,"status quo"
"Kwara","ts_deaths",18.9,33,40.325,2,"status quo"
"Kwara","ts_deaths",27.9,35.5,39.775,3,"status quo"
"Kwara","ts_deaths",20.675,34.5,43,4,"status quo"
"Kwara","ts_deaths",29.225,31.5,46.325,5,"status quo"
"Kwara","ts_deaths",28,36.5,43.775,6,"status quo"
"Kwara","ts_deaths",23.125,31.5,45.875,7,"status quo"
"Kwara","ts_deaths",27.45,33,39.325,8,"status quo"
"Kwara","ts_deaths",20.35,30.5,38.875,9,"status quo"
"Kwara","ts_deaths",22.9,34.5,39.1,10,"status quo"
"Kwara","ts_vaccine_vials",461.75,556,619.55,1,"status quo"
"Kwara","ts_vaccine_vials",504.95,553,677.05,2,"status quo"
"Kwara","ts_vaccine_vials",517.7,609,698.85,3,"status quo"
"Kwara","ts_vaccine_vials",501.2,585,694.85,4,"status quo"
"Kwara","ts_vaccine_vials",514.5,600,702.55,5,"status quo"
"Kwara","ts_vaccine_vials",508.55,589,666.2,6,"status quo"
"Kwara","ts_vaccine_vials",518.65,604,747.25,7,"status quo"
"Kwara","ts_vaccine_vials",555.4,626,659.3,8,"status quo"
"Kwara","ts_vaccine_vials",537,604,701.35,9,"status quo"
"Kwara","ts_vaccine_vials",606,632,694.8,10,"status quo"
"Kwara","ts_rabid_dogs",1055.5240625,1225.36875,1338.0078125,1,"status quo"
"Kwara","ts_rabid_dogs",1183.9109375,1264.03125,1403.5475,2,"status quo"
"Kwara","ts_rabid_dogs",1224.8034375,1301.9375,1417.9865625,3,"status quo"
"Kwara","ts_rabid_dogs",1204.6934375,1324.01875,1414.2796875,4,"status quo"
"Kwara","ts_rabid_dogs",1239.9409375,1343.45625,1430.2003125,5,"status quo"
"Kwara","ts_rabid_dogs",1233.35125,1325.86875,1454.0040625,6,"status quo"
"Kwara","ts_rabid_dogs",1226.3321875,1336.70625,1420.134375,7,"status quo"
"Kwara","ts_rabid_dogs",1259.9646875,1316.00625,1402.7546875,8,"status quo"
"Kwara","ts_rabid_dogs",1296.9203125,1369.50625,1432.990625,9,"status quo"
"Kwara","ts_rabid_dogs",1308.9334375,1348.7625,1406.0959375,10,"status quo"
"Lagos","ts_deaths",7,8.5,18.55,1,"status quo"
"Lagos","ts_deaths",4,8,9.775,2,"status quo"
"Lagos","ts_deaths",2.675,6,10.775,3,"status quo"
"Lagos","ts_deaths",2.675,6.5,10,4,"status quo"
"Lagos","ts_deaths",3.45,8.5,16.775,5,"status quo"
"Lagos","ts_deaths",2.225,7,12,6,"status quo"
"Lagos","ts_deaths",3.45,7,11.55,7,"status quo"
"Lagos","ts_deaths",2.9,7.5,12.325,8,"status quo"
"Lagos","ts_deaths",1.225,6,11.55,9,"status quo"
"Lagos","ts_deaths",2.675,6,12.775,10,"status quo"
"Lagos","ts_vaccine_vials",382.75,435,549.5,1,"status quo"
"Lagos","ts_vaccine_vials",251.15,379,453.2,2,"status quo"
"Lagos","ts_vaccine_vials",257.35,344,385.55,3,"status quo"
"Lagos","ts_vaccine_vials",248.25,333,445.05,4,"status quo"
"Lagos","ts_vaccine_vials",270.95,328,416.95,5,"status quo"
"Lagos","ts_vaccine_vials",257.15,342,420.6,6,"status quo"
"Lagos","ts_vaccine_vials",258.95,327,393.45,7,"status quo"
"Lagos","ts_vaccine_vials",228.55,347,399.95,8,"status quo"
"Lagos","ts_vaccine_vials",230.05,296,375.75,9,"status quo"
"Lagos","ts_vaccine_vials",246.05,289,446.15,10,"status quo"
"Lagos","ts_rabid_dogs",657.175,686,856.075,1,"status quo"
"Lagos","ts_rabid_dogs",517.6,617.5,683.875,2,"status quo"
"Lagos","ts_rabid_dogs",473.675,580,655.325,3,"status quo"
"Lagos","ts_rabid_dogs",454.025,564.5,712.225,4,"status quo"
"Lagos","ts_rabid_dogs",469,535.5,744.025,5,"status quo"
"Lagos","ts_rabid_dogs",463.7,576.5,695.55,6,"status quo"
"Lagos","ts_rabid_dogs",468.125,546.5,679.125,7,"status quo"
"Lagos","ts_rabid_dogs",392.975,563.5,671.0046875,8,"status quo"
"Lagos","ts_rabid_dogs",411.975,519.5,658.1328125,9,"status quo"
"Lagos","ts_rabid_dogs",437.9,539,807.6746875,10,"status quo"
"Nasarawa","ts_deaths",60.225,72,79.55,1,"status quo"
"Nasarawa","ts_deaths",58,64.5,87.75,2,"status quo"
"Nasarawa","ts_deaths",60.675,71,82.325,3,"status quo"
"Nasarawa","ts_deaths",57.375,72.5,86.65,4,"status quo"
"Nasarawa","ts_deaths",63.125,73.5,82.55,5,"status quo"
"Nasarawa","ts_deaths",58.9,66,75.425,6,"status quo"
"Nasarawa","ts_deaths",62.225,71.5,95.775,7,"status quo"
"Nasarawa","ts_deaths",59.225,76.5,88.1,8,"status quo"
"Nasarawa","ts_deaths",50.9,69.5,78.775,9,"status quo"
"Nasarawa","ts_deaths",60.025,68.5,78.2,10,"status quo"
"Nasarawa","ts_vaccine_vials",513.95,585,661.6,1,"status quo"
"Nasarawa","ts_vaccine_vials",540.35,597,648.65,2,"status quo"
"Nasarawa","ts_vaccine_vials",529.05,610,632.65,3,"status quo"
"Nasarawa","ts_vaccine_vials",497.5,572,691.45,4,"status quo"
"Nasarawa","ts_vaccine_vials",572.25,607,657.75,5,"status quo"
"Nasarawa","ts_vaccine_vials",519.25,595,726,6,"status quo"
"Nasarawa","ts_vaccine_vials",511.45,609,670.2,7,"status quo"
"Nasarawa","ts_vaccine_vials",555.35,615,696.6,8,"status quo"
"Nasarawa","ts_vaccine_vials",549.65,600,660.6,9,"status quo"
"Nasarawa","ts_vaccine_vials",559.85,623,656.85,10,"status quo"
"Nasarawa","ts_rabid_dogs",1885.5778125,1923.325,1983.6575,1,"status quo"
"Nasarawa","ts_rabid_dogs",1877.77875,1958.48125,2008.8778125,2,"status quo"
"Nasarawa","ts_rabid_dogs",1824.1953125,1957.78125,2047.411875,3,"status quo"
"Nasarawa","ts_rabid_dogs",1838.0371875,1929.1625,2066.7025,4,"status quo"
"Nasarawa","ts_rabid_dogs",1842.8603125,1956.075,2043.7228125,5,"status quo"
"Nasarawa","ts_rabid_dogs",1870.8478125,1963.84375,2057.1684375,6,"status quo"
"Nasarawa","ts_rabid_dogs",1849.486875,1981.35625,2034.638125,7,"status quo"
"Nasarawa","ts_rabid_dogs",1883.64625,1955.13125,2050.8515625,8,"status quo"
