"state","output","LL","Median","UL","year","scenario"
"Adamawa","ts_vaccine_vials",1007.95,1134,1264.05,2,"status quo"
"Adamawa","ts_vaccine_vials",1010,1136,1262.05,3,"status quo"
"Adamawa","ts_vaccine_vials",1016,1138,1276,4,"status quo"
"Adamawa","ts_vaccine_vials",1010,1136,1262.1,5,"status quo"
"Adamawa","ts_vaccine_vials",1006,1140,1274,6,"status quo"
"Adamawa","ts_vaccine_vials",1000,1136,1262,7,"status quo"
"Adamawa","ts_vaccine_vials",1006,1142,1266.1,8,"status quo"
"Adamawa","ts_vaccine_vials",1005.95,1140,1276.05,9,"status quo"
"Adamawa","ts_vaccine_vials",1014,1142,1288.1,10,"status quo"
"Adamawa","ts_rabid_dogs",3282.7328125,3534.88125,3781.9928125,1,"status quo"
"Adamawa","ts_rabid_dogs",3359.93468750001,3612.6,3850.606875,2,"status quo"
"Adamawa","ts_rabid_dogs",3386.5053125,3631.25,3867.389375,3,"status quo"
"Adamawa","ts_rabid_dogs",3392.84,3634.3375,3874.30125,4,"status quo"
"Adamawa","ts_rabid_dogs",3393.71375,3629.4375,3870.08593750001,5,"status quo"
"Adamawa","ts_rabid_dogs",3379.498125,3625.9625,3864.7303125,6,"status quo"
"Adamawa","ts_rabid_dogs",3387.889375,3627.25,3883.38062500001,7,"status quo"
"Adamawa","ts_rabid_dogs",3383.549375,3629.0875,3880.82781250001,8,"status quo"
"Adamawa","ts_rabid_dogs",3372.53125,3626.69375,3870.73499999999,9,"status quo"
"Adamawa","ts_rabid_dogs",3383.3965625,3629.4875,3861.0321875,10,"status quo"
"Akwa Ibom","ts_deaths",211,258,307,1,"status quo"
"Akwa Ibom","ts_deaths",223.975,275,329,2,"status quo"
"Akwa Ibom","ts_deaths",232,285,342,3,"status quo"
"Akwa Ibom","ts_deaths",238,291,352.025,4,"status quo"
"Akwa Ibom","ts_deaths",239,295,352,5,"status quo"
"Akwa Ibom","ts_deaths",242,296,354,6,"status quo"
"Akwa Ibom","ts_deaths",245.975,296.5,356.05,7,"status quo"
"Akwa Ibom","ts_deaths",246,300,357.025,8,"status quo"
"Akwa Ibom","ts_deaths",246.975,302,360,9,"status quo"
"Akwa Ibom","ts_deaths",244.975,299,356,10,"status quo"
"Akwa Ibom","ts_exposures",3329.875,3901.5,4509.05,1,"status quo"
"Akwa Ibom","ts_exposures",3514.925,4153.5,4824.475,2,"status quo"
"Akwa Ibom","ts_exposures",3682.825,4309,5006.05,3,"status quo"
"Akwa Ibom","ts_exposures",3737.775,4379,5092.225,4,"status quo"
"Akwa Ibom","ts_exposures",3771.525,4445,5092.35,5,"status quo"
"Akwa Ibom","ts_exposures",3797.95,4490,5178.05,6,"status quo"
"Akwa Ibom","ts_exposures",3840.675,4486,5178,7,"status quo"
"Akwa Ibom","ts_exposures",3847.875,4522.5,5217.075,8,"status quo"
"Akwa Ibom","ts_exposures",3848.975,4536,5269.55,9,"status quo"
"Akwa Ibom","ts_exposures",3871.8,4525,5225,10,"status quo"
"Akwa Ibom","ts_exp_PEP",2033.975,2381,2753.05,1,"status quo"
"Akwa Ibom","ts_exp_PEP",2139.8,2533,2933.1,2,"status quo"
"Akwa Ibom","ts_exp_PEP",2230.875,2629.5,3052.075,3,"status quo"
"Akwa Ibom","ts_exp_PEP",2257.975,2675.5,3108.075,4,"status quo"
"Akwa Ibom","ts_exp_PEP",2298.8,2706,3123.1,5,"status quo"
"Akwa Ibom","ts_exp_PEP",2320.8,2742,3171.025,6,"status quo"
"Akwa Ibom","ts_exp_PEP",2337.95,2737,3174.025,7,"status quo"
"Akwa Ibom","ts_exp_PEP",2335.825,2755,3184,8,"status quo"
"Akwa Ibom","ts_exp_PEP",2344.95,2764,3210.35,9,"status quo"
"Akwa Ibom","ts_exp_PEP",2341.775,2759,3182.05,10,"status quo"
"Akwa Ibom","ts_vaccine_vials",4067.95,4762,5506.1,1,"status quo"
"Akwa Ibom","ts_vaccine_vials",4279.6,5066,5866.2,2,"status quo"
"Akwa Ibom","ts_vaccine_vials",4461.75,5259,6104.15,3,"status quo"
"Akwa Ibom","ts_vaccine_vials",4515.95,5351,6216.15,4,"status quo"
"Akwa Ibom","ts_vaccine_vials",4597.6,5412,6246.2,5,"status quo"
"Akwa Ibom","ts_vaccine_vials",4641.6,5484,6342.05,6,"status quo"
"Akwa Ibom","ts_vaccine_vials",4675.9,5474,6348.05,7,"status quo"
"Akwa Ibom","ts_vaccine_vials",4671.65,5510,6368,8,"status quo"
"Akwa Ibom","ts_vaccine_vials",4689.9,5528,6420.7,9,"status quo"
"Akwa Ibom","ts_vaccine_vials",4683.55,5518,6364.1,10,"status quo"
"Akwa Ibom","ts_rabid_dogs",8818.5590625,10296.85625,11815.8134375,1,"status quo"
"Akwa Ibom","ts_rabid_dogs",9291.603125,10965.6875,12631.66125,2,"status quo"
"Akwa Ibom","ts_rabid_dogs",9649.3,11365.925,13082.980625,3,"status quo"
"Akwa Ibom","ts_rabid_dogs",9877.5284375,11546.125,13364.499375,4,"status quo"
"Akwa Ibom","ts_rabid_dogs",9963.1715625,11701.175,13415.2590625,5,"status quo"
"Akwa Ibom","ts_rabid_dogs",10164.0378125,11828.39375,13580.943125,6,"status quo"
"Akwa Ibom","ts_rabid_dogs",10209.63,11830.45625,13640.0159375,7,"status quo"
"Akwa Ibom","ts_rabid_dogs",10139.2059375,11929.03125,13676.80875,8,"status quo"
"Akwa Ibom","ts_rabid_dogs",10214.3996875,11948.54375,13898.72125,9,"status quo"
"Akwa Ibom","ts_rabid_dogs",10190.4959375,11903.43125,13759.459375,10,"status quo"
"Anambra","ts_deaths",19,33,49,1,"status quo"
"Anambra","ts_deaths",15,27,43,2,"status quo"
"Anambra","ts_deaths",13,25,41,3,"status quo"
"Anambra","ts_deaths",14,25,39.025,4,"status quo"
"Anambra","ts_deaths",13,24,38,5,"status quo"
"Anambra","ts_deaths",13,24,38.025,6,"status quo"
"Anambra","ts_deaths",13,23,38,7,"status quo"
"Anambra","ts_deaths",12,24,38,8,"status quo"
"Anambra","ts_deaths",13,23,39,9,"status quo"
"Anambra","ts_deaths",12.975,23,37.025,10,"status quo"
"Anambra","ts_exposures",486.925,663,892.025,1,"status quo"
"Anambra","ts_exposures",398.95,568,792.025,2,"status quo"
"Anambra","ts_exposures",369.975,528,750.05,3,"status quo"
"Anambra","ts_exposures",354,509,724,4,"status quo"
"Anambra","ts_exposures",350,492,725.025,5,"status quo"
"Anambra","ts_exposures",337.975,491,713.05,6,"status quo"
"Anambra","ts_exposures",347,484.5,706.05,7,"status quo"
"Anambra","ts_exposures",341,486,702.025,8,"status quo"
"Anambra","ts_exposures",331,484,694.05,9,"status quo"
"Anambra","ts_exposures",338,481,693.075,10,"status quo"
"Anambra","ts_exp_PEP",349.95,475,637.025,1,"status quo"
"Anambra","ts_exp_PEP",285,408.5,568,2,"status quo"
"Anambra","ts_exp_PEP",265.95,379,534.125,3,"status quo"
"Anambra","ts_exp_PEP",251,362.5,516.05,4,"status quo"
"Anambra","ts_exp_PEP",249.975,352.5,518.075,5,"status quo"
"Anambra","ts_exp_PEP",240,351,510,6,"status quo"
"Anambra","ts_exp_PEP",247,344,509.025,7,"status quo"
"Anambra","ts_exp_PEP",244.975,347,505,8,"status quo"
"Anambra","ts_exp_PEP",236.975,344,496.05,9,"status quo"
"Anambra","ts_exp_PEP",241.95,344,494.15,10,"status quo"
"Anambra","ts_vaccine_vials",699.9,950,1274.05,1,"status quo"
"Anambra","ts_vaccine_vials",570,817,1136,2,"status quo"
"Anambra","ts_vaccine_vials",531.9,758,1068.25,3,"status quo"
"Anambra","ts_vaccine_vials",502,725,1032.1,4,"status quo"
"Anambra","ts_vaccine_vials",499.95,705,1036.15,5,"status quo"
"Anambra","ts_vaccine_vials",480,702,1020,6,"status quo"
"Anambra","ts_vaccine_vials",494,688,1018.05,7,"status quo"
"Anambra","ts_vaccine_vials",489.95,694,1010,8,"status quo"
"Anambra","ts_vaccine_vials",473.95,688,992.1,9,"status quo"
"Anambra","ts_vaccine_vials",483.9,688,988.3,10,"status quo"
"Anambra","ts_rabid_dogs",1289,1748.5,2313.225,1,"status quo"
"Anambra","ts_rabid_dogs",1082.975,1505.625,2050.9665625,2,"status quo"
"Anambra","ts_rabid_dogs",1018.925,1385,1948.295625,3,"status quo"
"Anambra","ts_rabid_dogs",958.975,1343,1895.709375,4,"status quo"
"Anambra","ts_rabid_dogs",940.825,1296.5,1868.7403125,5,"status quo"
"Anambra","ts_rabid_dogs",948.975,1290,1856.1778125,6,"status quo"
"Anambra","ts_rabid_dogs",939.875,1273.86875,1863.09,7,"status quo"
"Anambra","ts_rabid_dogs",924.925,1270.0375,1817.6140625,8,"status quo"
"Anambra","ts_rabid_dogs",896.875,1272.5,1830.175,9,"status quo"
"Anambra","ts_rabid_dogs",909,1263,1791.09125,10,"status quo"
"Bauchi","ts_deaths",98.975,120,143,1,"status quo"
"Bauchi","ts_deaths",100,124,149,2,"status quo"
"Bauchi","ts_deaths",100,124,147,3,"status quo"
"Bauchi","ts_deaths",100,124,149,4,"status quo"
"Bauchi","ts_deaths",102,124,149,5,"status quo"
"Bauchi","ts_deaths",101.975,124,149.025,6,"status quo"
"Bauchi","ts_deaths",102,124,150,7,"status quo"
"Bauchi","ts_deaths",101.975,124,149,8,"status quo"
"Bauchi","ts_deaths",101,125,149,9,"status quo"
"Bauchi","ts_deaths",102,125,148,10,"status quo"
"Bauchi","ts_exposures",1141.975,1257,1375.025,1,"status quo"
"Bauchi","ts_exposures",1166.975,1292,1410.05,2,"status quo"
"Bauchi","ts_exposures",1182.9,1296,1421.025,3,"status quo"
"Bauchi","ts_exposures",1173,1299,1419.025,4,"status quo"
"Bauchi","ts_exposures",1176,1301,1421.025,5,"status quo"
"Bauchi","ts_exposures",1175,1301.5,1430.025,6,"status quo"
"Bauchi","ts_exposures",1176,1302,1426.05,7,"status quo"
"Bauchi","ts_exposures",1178,1304.5,1424.05,8,"status quo"
"Bauchi","ts_exposures",1182,1306,1423.075,9,"status quo"
"Bauchi","ts_exposures",1190.95,1305,1417.025,10,"status quo"
"Bauchi","ts_exp_PEP",490,548,615.025,1,"status quo"
"Bauchi","ts_exp_PEP",497.975,564,633,2,"status quo"
"Bauchi","ts_exp_PEP",508,568,633.025,3,"status quo"
"Bauchi","ts_exp_PEP",500.975,568,635,4,"status quo"
"Bauchi","ts_exp_PEP",508,567,634,5,"status quo"
"Bauchi","ts_exp_PEP",506.975,570,635,6,"status quo"
"Bauchi","ts_exp_PEP",505.975,567,635,7,"status quo"
"Bauchi","ts_exp_PEP",506.975,570,635.025,8,"status quo"
"Bauchi","ts_exp_PEP",505,569.5,628.025,9,"status quo"
"Bauchi","ts_exp_PEP",509,569.5,634.025,10,"status quo"
"Bauchi","ts_vaccine_vials",980,1096,1230.05,1,"status quo"
"Bauchi","ts_vaccine_vials",995.95,1128,1266,2,"status quo"
"Bauchi","ts_vaccine_vials",1016,1136,1266.05,3,"status quo"
"Bauchi","ts_vaccine_vials",1001.95,1136,1270,4,"status quo"
"Bauchi","ts_vaccine_vials",1016,1134,1268,5,"status quo"
"Bauchi","ts_vaccine_vials",1013.95,1140,1270,6,"status quo"
"Bauchi","ts_vaccine_vials",1011.95,1134,1270,7,"status quo"
"Bauchi","ts_vaccine_vials",1013.95,1140,1270.05,8,"status quo"
"Bauchi","ts_vaccine_vials",1010,1139,1256.05,9,"status quo"
"Bauchi","ts_vaccine_vials",1018,1139,1268.05,10,"status quo"
"Bauchi","ts_rabid_dogs",3117.3459375,3350.21875,3586.015625,1,"status quo"
"Bauchi","ts_rabid_dogs",3201.353125,3444.08125,3660.73625,2,"status quo"
"Bauchi","ts_rabid_dogs",3241.4346875,3455.5875,3651.68875,3,"status quo"
"Bauchi","ts_rabid_dogs",3246.3534375,3466.4,3663.1778125,4,"status quo"
"Bauchi","ts_rabid_dogs",3255.5546875,3463.825,3667.076875,5,"status quo"
"Bauchi","ts_rabid_dogs",3213.555625,3463.24375,3671.9490625,6,"status quo"
"Bauchi","ts_rabid_dogs",3239.163125,3464.2,3667.3803125,7,"status quo"
"Bauchi","ts_rabid_dogs",3244.2403125,3462.34375,3675.4859375,8,"status quo"
"Bauchi","ts_rabid_dogs",3238.919375,3470.625,3670.7965625,9,"status quo"
"Bauchi","ts_rabid_dogs",3208.06125,3462.85,3674.48937499999,10,"status quo"
"Bayelsa","ts_deaths",24,38,54,1,"status quo"
"Bayelsa","ts_deaths",25,39,54,2,"status quo"
"Bayelsa","ts_deaths",25,39,55,3,"status quo"
"Bayelsa","ts_deaths",25,39,57,4,"status quo"
"Bayelsa","ts_deaths",26,39,55,5,"status quo"
"Bayelsa","ts_deaths",25,39,56.025,6,"status quo"
"Bayelsa","ts_deaths",26,39,56,7,"status quo"
"Bayelsa","ts_deaths",25,39.5,56,8,"status quo"
"Bayelsa","ts_deaths",25.975,40,55.025,9,"status quo"
"Bayelsa","ts_deaths",25,40,56,10,"status quo"
"Bayelsa","ts_exposures",495.925,629,808.025,1,"status quo"
"Bayelsa","ts_exposures",501,643,812.025,2,"status quo"
"Bayelsa","ts_exposures",500.95,645,817.1,3,"status quo"
"Bayelsa","ts_exposures",503,647,835,4,"status quo"
"Bayelsa","ts_exposures",503.975,651.5,825,5,"status quo"
"Bayelsa","ts_exposures",511,648.5,822.05,6,"status quo"
"Bayelsa","ts_exposures",506,653.5,850,7,"status quo"
"Bayelsa","ts_exposures",505,655,833.025,8,"status quo"
"Bayelsa","ts_exposures",511.975,658,811.05,9,"status quo"
"Bayelsa","ts_exposures",512.95,659.5,816.025,10,"status quo"
"Bayelsa","ts_exp_PEP",316,406,518,1,"status quo"
"Bayelsa","ts_exp_PEP",322.975,413,528,2,"status quo"
"Bayelsa","ts_exp_PEP",319.95,414,531.025,3,"status quo"
"Bayelsa","ts_exp_PEP",322.975,415,539.025,4,"status quo"
"Bayelsa","ts_exp_PEP",324,419,531,5,"status quo"
"Bayelsa","ts_exp_PEP",326.975,417.5,530.15,6,"status quo"
"Bayelsa","ts_exp_PEP",324,420,552.025,7,"status quo"
"Bayelsa","ts_exp_PEP",321,422,543.05,8,"status quo"
"Bayelsa","ts_exp_PEP",331,423,525,9,"status quo"
"Bayelsa","ts_exp_PEP",325,423.5,528.025,10,"status quo"
"Bayelsa","ts_vaccine_vials",632,812,1036,1,"status quo"
"Bayelsa","ts_vaccine_vials",645.95,826,1056,2,"status quo"
"Bayelsa","ts_vaccine_vials",639.9,828,1062.05,3,"status quo"
"Bayelsa","ts_vaccine_vials",645.95,830,1078.05,4,"status quo"
"Bayelsa","ts_vaccine_vials",648,838,1062,5,"status quo"
"Bayelsa","ts_vaccine_vials",653.95,835,1060.3,6,"status quo"
"Bayelsa","ts_vaccine_vials",648,840,1104.05,7,"status quo"
"Bayelsa","ts_vaccine_vials",642,844,1086.1,8,"status quo"
"Bayelsa","ts_vaccine_vials",662,846,1050,9,"status quo"
"Bayelsa","ts_vaccine_vials",650,847,1056.05,10,"status quo"
"Bayelsa","ts_rabid_dogs",1348.523125,1656.71875,2096.215625,1,"status quo"
"Bayelsa","ts_rabid_dogs",1360.571875,1688.13125,2095.41875,2,"status quo"
"Bayelsa","ts_rabid_dogs",1349.8828125,1706.80625,2127.6428125,3,"status quo"
"Bayelsa","ts_rabid_dogs",1362.093125,1709.8,2148.65375,4,"status quo"
"Bayelsa","ts_rabid_dogs",1354.261875,1717.275,2158.6628125,5,"status quo"
"Bayelsa","ts_rabid_dogs",1385.266875,1707.41875,2136.29,6,"status quo"
"Bayelsa","ts_rabid_dogs",1368.863125,1716.1625,2191.9003125,7,"status quo"
"Bayelsa","ts_rabid_dogs",1372.831875,1734.10625,2199.60875,8,"status quo"
"Bayelsa","ts_rabid_dogs",1392.2884375,1735.26875,2154.2334375,9,"status quo"
"Bayelsa","ts_rabid_dogs",1394.7815625,1742.94375,2126.756875,10,"status quo"
"Benue","ts_deaths",278,350,437.1,1,"status quo"
"Benue","ts_deaths",300,376,468,2,"status quo"
"Benue","ts_deaths",312,387,481.025,3,"status quo"
"Benue","ts_deaths",316.975,394,492.025,4,"status quo"
"Benue","ts_deaths",318.975,399,501.05,5,"status quo"
"Benue","ts_deaths",318,401,498.025,6,"status quo"
"Benue","ts_deaths",324.975,399,503,7,"status quo"
"Benue","ts_deaths",317,403,495.025,8,"status quo"
"Benue","ts_deaths",321.95,402,497.025,9,"status quo"
"Benue","ts_deaths",324,403.5,493.025,10,"status quo"
"Benue","ts_exposures",3935.95,4879,6017.2,1,"status quo"
"Benue","ts_exposures",4272.975,5261.5,6429.2,2,"status quo"
"Benue","ts_exposures",4480.75,5412,6610.05,3,"status quo"
"Benue","ts_exposures",4573.675,5505,6693.45,4,"status quo"
"Benue","ts_exposures",4576.55,5551,6735.225,5,"status quo"
"Benue","ts_exposures",4588.85,5585.5,6778.4,6,"status quo"
"Benue","ts_exposures",4650.9,5602,6831.225,7,"status quo"
"Benue","ts_exposures",4596.975,5613,6815.125,8,"status quo"
"Benue","ts_exposures",4661.15,5595,6787.1,9,"status quo"
"Benue","ts_exposures",4656.9,5624.5,6745.075,10,"status quo"
"Benue","ts_exp_PEP",2284.95,2827.5,3480,1,"status quo"
"Benue","ts_exp_PEP",2454.975,3042,3726,2,"status quo"
"Benue","ts_exp_PEP",2583.725,3130.5,3826.025,3,"status quo"
"Benue","ts_exp_PEP",2640.975,3188,3863.175,4,"status quo"
"Benue","ts_exp_PEP",2648.975,3211.5,3940.125,5,"status quo"
"Benue","ts_exp_PEP",2650.925,3233,3930.125,6,"status quo"
"Benue","ts_exp_PEP",2697.925,3231.5,3944.1,7,"status quo"
"Benue","ts_exp_PEP",2663.9,3240.5,3949.125,8,"status quo"
"Benue","ts_exp_PEP",2680.925,3238,3939.05,9,"status quo"
"Benue","ts_exp_PEP",2701.85,3251.5,3899.2,10,"status quo"
"Benue","ts_vaccine_vials",4569.9,5655,6960,1,"status quo"
"Benue","ts_vaccine_vials",4909.95,6084,7452,2,"status quo"
"Benue","ts_vaccine_vials",5167.45,6261,7652.05,3,"status quo"
"Benue","ts_vaccine_vials",5281.95,6376,7726.35,4,"status quo"
"Benue","ts_vaccine_vials",5297.95,6423,7880.25,5,"status quo"
"Benue","ts_vaccine_vials",5301.85,6466,7860.25,6,"status quo"
"Benue","ts_vaccine_vials",5395.85,6463,7888.2,7,"status quo"
"Benue","ts_vaccine_vials",5327.8,6481,7898.25,8,"status quo"
"Benue","ts_vaccine_vials",5361.85,6476,7878.1,9,"status quo"
"Benue","ts_vaccine_vials",5403.7,6503,7798.4,10,"status quo"
"Benue","ts_rabid_dogs",10431.8215625,12868.825,15733.1034375,1,"status quo"
