"state","output","LL","Median","UL","year","scenario"
"Cross River","ts_exp_PEP",3437.95,3991.5,4682.675,1,"status quo"
"Cross River","ts_exp_PEP",3428.625,4011.5,4736.225,2,"status quo"
"Cross River","ts_exp_PEP",3431.95,4026,4713.8,3,"status quo"
"Cross River","ts_exp_PEP",3445.175,4075,4701.25,4,"status quo"
"Cross River","ts_exp_PEP",3421.225,4041.5,4698,5,"status quo"
"Cross River","ts_exp_PEP",3447.125,4070.5,4689.25,6,"status quo"
"Cross River","ts_exp_PEP",3439.55,4037,4734.775,7,"status quo"
"Cross River","ts_exp_PEP",3512.325,4039.5,4756.725,8,"status quo"
"Cross River","ts_exp_PEP",3417.675,4034.5,4694.625,9,"status quo"
"Cross River","ts_exp_PEP",3430.675,3994.5,4779.35,10,"status quo"
"Cross River","ts_vaccine_vials",6875.9,7983,9365.35,1,"status quo"
"Cross River","ts_vaccine_vials",6857.25,8023,9472.45,2,"status quo"
"Cross River","ts_vaccine_vials",6863.9,8052,9427.6,3,"status quo"
"Cross River","ts_vaccine_vials",6890.35,8150,9402.5,4,"status quo"
"Cross River","ts_vaccine_vials",6842.45,8083,9396,5,"status quo"
"Cross River","ts_vaccine_vials",6894.25,8141,9378.5,6,"status quo"
"Cross River","ts_vaccine_vials",6879.1,8074,9469.55,7,"status quo"
"Cross River","ts_vaccine_vials",7024.65,8079,9513.45,8,"status quo"
"Cross River","ts_vaccine_vials",6835.35,8069,9389.25,9,"status quo"
"Cross River","ts_vaccine_vials",6861.35,7989,9558.7,10,"status quo"
"Cross River","ts_rabid_dogs",13275.8384375,15296.89375,17862.4509375,1,"status quo"
"Cross River","ts_rabid_dogs",13331.355625,15386.49375,17998.06875,2,"status quo"
"Cross River","ts_rabid_dogs",13266.7478125,15426.925,17979.8025,3,"status quo"
"Cross River","ts_rabid_dogs",13456.676875,15470.34375,17915.0328125,4,"status quo"
"Cross River","ts_rabid_dogs",13373.9490625,15585.4,17930.850625,5,"status quo"
"Cross River","ts_rabid_dogs",13366.2521875,15510.39375,18080.1625,6,"status quo"
"Cross River","ts_rabid_dogs",13397.7234375,15581.06875,18061.306875,7,"status quo"
"Cross River","ts_rabid_dogs",13552.39375,15424.2625,18079.099375,8,"status quo"
"Cross River","ts_rabid_dogs",13332.44375,15390.075,18008.1053125,9,"status quo"
"Cross River","ts_rabid_dogs",13201.7790625,15448.64375,18078.9175,10,"status quo"
"Delta","ts_deaths",210.475,263,306.05,1,"status quo"
"Delta","ts_deaths",214.95,261.5,306.625,2,"status quo"
"Delta","ts_deaths",214.425,255,311,3,"status quo"
"Delta","ts_deaths",215.9,261.5,312.575,4,"status quo"
"Delta","ts_deaths",213.95,261,309.1,5,"status quo"
"Delta","ts_deaths",213.9,258.5,316,6,"status quo"
"Delta","ts_deaths",210.95,256.5,307.05,7,"status quo"
"Delta","ts_deaths",214.425,256,312.575,8,"status quo"
"Delta","ts_deaths",208.475,258,306.575,9,"status quo"
"Delta","ts_deaths",209.95,255.5,310,10,"status quo"
"Delta","ts_exposures",7138.025,8249.5,9439.675,1,"status quo"
"Delta","ts_exposures",7141.35,8320.5,9502.325,2,"status quo"
"Delta","ts_exposures",7160.95,8195.5,9501.525,3,"status quo"
"Delta","ts_exposures",7137.8,8284.5,9634.525,4,"status quo"
"Delta","ts_exposures",7274.6,8227.5,9487.975,5,"status quo"
"Delta","ts_exposures",7164.95,8259,9454.95,6,"status quo"
"Delta","ts_exposures",7067.95,8254.5,9561.575,7,"status quo"
"Delta","ts_exposures",7101.8,8225.5,9494.1,8,"status quo"
"Delta","ts_exposures",7101.1,8318.5,9497.675,9,"status quo"
"Delta","ts_exposures",7115.075,8262,9604.5,10,"status quo"
"Delta","ts_exp_PEP",5806.5,6720,7750,1,"status quo"
"Delta","ts_exp_PEP",5840.425,6803.5,7803.675,2,"status quo"
"Delta","ts_exp_PEP",5843.275,6692,7751.2,3,"status quo"
"Delta","ts_exp_PEP",5824.95,6776.5,7870.75,4,"status quo"
"Delta","ts_exp_PEP",5932.7,6721.5,7779.125,5,"status quo"
"Delta","ts_exp_PEP",5877.225,6718.5,7747.025,6,"status quo"
"Delta","ts_exp_PEP",5768.55,6707.5,7849.45,7,"status quo"
"Delta","ts_exp_PEP",5806.9,6694,7708.925,8,"status quo"
"Delta","ts_exp_PEP",5817.8,6786.5,7719.925,9,"status quo"
"Delta","ts_exp_PEP",5840.95,6752,7851.425,10,"status quo"
"Delta","ts_vaccine_vials",11613,13440,15500,1,"status quo"
"Delta","ts_vaccine_vials",11680.85,13607,15607.35,2,"status quo"
"Delta","ts_vaccine_vials",11686.55,13384,15502.4,3,"status quo"
"Delta","ts_vaccine_vials",11649.9,13553,15741.5,4,"status quo"
"Delta","ts_vaccine_vials",11865.4,13443,15558.25,5,"status quo"
"Delta","ts_vaccine_vials",11754.45,13437,15494.05,6,"status quo"
"Delta","ts_vaccine_vials",11537.1,13415,15698.9,7,"status quo"
"Delta","ts_vaccine_vials",11613.8,13388,15417.85,8,"status quo"
"Delta","ts_vaccine_vials",11635.6,13573,15439.85,9,"status quo"
"Delta","ts_vaccine_vials",11681.9,13504,15702.85,10,"status quo"
"Delta","ts_rabid_dogs",18905.1809375,21428.6375,24718.7725,1,"status quo"
"Delta","ts_rabid_dogs",18855.40625,21852.925,24774,2,"status quo"
"Delta","ts_rabid_dogs",18932.28625,21660.825,24980.8515625,3,"status quo"
"Delta","ts_rabid_dogs",18807.970625,21890.75625,25324.8821875,4,"status quo"
"Delta","ts_rabid_dogs",19209.2315625,21730.81875,24991.919375,5,"status quo"
"Delta","ts_rabid_dogs",18901.0490625,21682.83125,24839.9821875,6,"status quo"
"Delta","ts_rabid_dogs",18841.5565625,21822.61875,25193.73375,7,"status quo"
"Delta","ts_rabid_dogs",18870.029375,21755.23125,25122.0921875,8,"status quo"
"Delta","ts_rabid_dogs",18750.735625,21755.1375,24953.820625,9,"status quo"
"Delta","ts_rabid_dogs",18992.87,21844.1375,25175.0096875,10,"status quo"
"Ebonyi","ts_deaths",292.225,351,419.15,1,"status quo"
"Ebonyi","ts_deaths",292.95,355,433.35,2,"status quo"
"Ebonyi","ts_deaths",297.75,362,438,3,"status quo"
"Ebonyi","ts_deaths",292.475,363,427.525,4,"status quo"
"Ebonyi","ts_deaths",292.95,353.5,414.525,5,"status quo"
"Ebonyi","ts_deaths",294.95,350.5,427.05,6,"status quo"
"Ebonyi","ts_deaths",301.475,359,429.975,7,"status quo"
"Ebonyi","ts_deaths",303.475,352,445.525,8,"status quo"
"Ebonyi","ts_deaths",293.375,352,428.675,9,"status quo"
"Ebonyi","ts_deaths",293.85,357.5,429.05,10,"status quo"
"Ebonyi","ts_exposures",3689.425,4351,5074.05,1,"status quo"
"Ebonyi","ts_exposures",3762.7,4342.5,5128.925,2,"status quo"
"Ebonyi","ts_exposures",3778.25,4356,5103.6,3,"status quo"
"Ebonyi","ts_exposures",3801.075,4335.5,5165.025,4,"status quo"
"Ebonyi","ts_exposures",3757.85,4307.5,5048.75,5,"status quo"
"Ebonyi","ts_exposures",3760.025,4324.5,5074.525,6,"status quo"
"Ebonyi","ts_exposures",3745.5,4300,5081.3,7,"status quo"
"Ebonyi","ts_exposures",3757.95,4313,5149.1,8,"status quo"
"Ebonyi","ts_exposures",3731.875,4308.5,5101.85,9,"status quo"
"Ebonyi","ts_exposures",3769.95,4352.5,5088.225,10,"status quo"
"Ebonyi","ts_exp_PEP",1920.95,2247.5,2639.5,1,"status quo"
"Ebonyi","ts_exp_PEP",1919.05,2242.5,2672.6,2,"status quo"
"Ebonyi","ts_exp_PEP",1962.425,2249.5,2661.3,3,"status quo"
"Ebonyi","ts_exp_PEP",1961.925,2236,2683.75,4,"status quo"
"Ebonyi","ts_exp_PEP",1960.55,2240,2643.825,5,"status quo"
"Ebonyi","ts_exp_PEP",1961.425,2239,2611.775,6,"status quo"
"Ebonyi","ts_exp_PEP",1947.75,2221.5,2660.125,7,"status quo"
"Ebonyi","ts_exp_PEP",1937.275,2234.5,2674.675,8,"status quo"
"Ebonyi","ts_exp_PEP",1920.225,2234,2658.025,9,"status quo"
"Ebonyi","ts_exp_PEP",1947.9,2260,2624.5,10,"status quo"
"Ebonyi","ts_vaccine_vials",3841.9,4495,5279,1,"status quo"
"Ebonyi","ts_vaccine_vials",3838.1,4485,5345.2,2,"status quo"
"Ebonyi","ts_vaccine_vials",3924.85,4499,5322.6,3,"status quo"
"Ebonyi","ts_vaccine_vials",3923.85,4472,5367.5,4,"status quo"
"Ebonyi","ts_vaccine_vials",3921.1,4480,5287.65,5,"status quo"
"Ebonyi","ts_vaccine_vials",3922.85,4478,5223.55,6,"status quo"
"Ebonyi","ts_vaccine_vials",3895.5,4443,5320.25,7,"status quo"
"Ebonyi","ts_vaccine_vials",3874.55,4469,5349.35,8,"status quo"
"Ebonyi","ts_vaccine_vials",3840.45,4468,5316.05,9,"status quo"
"Ebonyi","ts_vaccine_vials",3895.8,4520,5249,10,"status quo"
"Ebonyi","ts_rabid_dogs",9859.03781250001,11395.24375,13290.655,1,"status quo"
"Ebonyi","ts_rabid_dogs",10034.2303125,11445.65625,13473.9440625,2,"status quo"
"Ebonyi","ts_rabid_dogs",10107.9153125,11491.28125,13434.1625,3,"status quo"
"Ebonyi","ts_rabid_dogs",10113.0990625,11390.325,13486.1415625,4,"status quo"
"Ebonyi","ts_rabid_dogs",10074.72,11389.56875,13362.0690625,5,"status quo"
"Ebonyi","ts_rabid_dogs",10002.9975,11442.25625,13411.6275,6,"status quo"
"Ebonyi","ts_rabid_dogs",9987.97687500001,11332.14375,13547.2846875,7,"status quo"
"Ebonyi","ts_rabid_dogs",10066.2325,11415.19375,13488.47875,8,"status quo"
"Ebonyi","ts_rabid_dogs",9905.66468750001,11458.63125,13283.4528125,9,"status quo"
"Ebonyi","ts_rabid_dogs",9941.98593749999,11442.60625,13394.775625,10,"status quo"
"Edo","ts_deaths",85.95,106.5,128.15,1,"status quo"
"Edo","ts_deaths",89,106.5,131.525,2,"status quo"
"Edo","ts_deaths",84.95,107,131.15,3,"status quo"
"Edo","ts_deaths",89.475,107.5,125.525,4,"status quo"
"Edo","ts_deaths",87,106,123.525,5,"status quo"
"Edo","ts_deaths",88,107,121.525,6,"status quo"
"Edo","ts_deaths",87,107.5,128.525,7,"status quo"
"Edo","ts_deaths",86.95,107,123.05,8,"status quo"
"Edo","ts_deaths",81.475,107,126.575,9,"status quo"
"Edo","ts_deaths",85.475,104,127,10,"status quo"
"Edo","ts_exposures",2732.125,2997.5,3324.55,1,"status quo"
"Edo","ts_exposures",2779.85,3027,3283.525,2,"status quo"
"Edo","ts_exposures",2780.475,3024.5,3355.4,3,"status quo"
"Edo","ts_exposures",2814.9,3032.5,3381.15,4,"status quo"
"Edo","ts_exposures",2799.275,3019.5,3300.975,5,"status quo"
"Edo","ts_exposures",2742.9,3042,3280.15,6,"status quo"
"Edo","ts_exposures",2785.375,3012,3260.25,7,"status quo"
"Edo","ts_exposures",2783.3,3003,3292.525,8,"status quo"
"Edo","ts_exposures",2756.7,3015,3277,9,"status quo"
"Edo","ts_exposures",2793.95,3008.5,3294.25,10,"status quo"
"Edo","ts_exp_PEP",2186.325,2374.5,2640.575,1,"status quo"
"Edo","ts_exp_PEP",2193.95,2407,2601.575,2,"status quo"
"Edo","ts_exp_PEP",2207.85,2403.5,2669.375,3,"status quo"
"Edo","ts_exp_PEP",2226.85,2400,2684.175,4,"status quo"
"Edo","ts_exp_PEP",2215.075,2388,2635.4,5,"status quo"
"Edo","ts_exp_PEP",2174.975,2413,2616.1,6,"status quo"
"Edo","ts_exp_PEP",2212.75,2383,2585.525,7,"status quo"
"Edo","ts_exp_PEP",2214.125,2377.5,2615.35,8,"status quo"
"Edo","ts_exp_PEP",2180,2386.5,2604.05,9,"status quo"
"Edo","ts_exp_PEP",2229.425,2391,2627.55,10,"status quo"
"Edo","ts_vaccine_vials",4372.65,4749,5281.15,1,"status quo"
"Edo","ts_vaccine_vials",4387.9,4814,5203.15,2,"status quo"
"Edo","ts_vaccine_vials",4415.7,4807,5338.75,3,"status quo"
"Edo","ts_vaccine_vials",4453.7,4800,5368.35,4,"status quo"
"Edo","ts_vaccine_vials",4430.15,4776,5270.8,5,"status quo"
"Edo","ts_vaccine_vials",4349.95,4826,5232.2,6,"status quo"
"Edo","ts_vaccine_vials",4425.5,4766,5171.05,7,"status quo"
"Edo","ts_vaccine_vials",4428.25,4755,5230.7,8,"status quo"
"Edo","ts_vaccine_vials",4360,4773,5208.1,9,"status quo"
"Edo","ts_vaccine_vials",4458.85,4782,5255.1,10,"status quo"
"Edo","ts_rabid_dogs",7325.0784375,7922.79375,8680.82625000001,1,"status quo"
"Edo","ts_rabid_dogs",7426.58062499999,7959.86875,8688.05468750001,2,"status quo"
"Edo","ts_rabid_dogs",7404.319375,8022.0125,8664.70312499999,3,"status quo"
"Edo","ts_rabid_dogs",7477.4171875,7990.54999999999,8686.7021875,4,"status quo"
"Edo","ts_rabid_dogs",7425.89531249999,7975.65000000001,8730.3825,5,"status quo"
"Edo","ts_rabid_dogs",7448.0596875,8019.51875,8608.35343749999,6,"status quo"
"Edo","ts_rabid_dogs",7438.9459375,8008.21875000001,8670.569375,7,"status quo"
"Edo","ts_rabid_dogs",7474.5015625,7964.26875,8653.814375,8,"status quo"
"Edo","ts_rabid_dogs",7421.16875000001,7956.62499999999,8636.96062499999,9,"status quo"
"Edo","ts_rabid_dogs",7428.9328125,7987.7125,8653.305,10,"status quo"
"Ekiti","ts_deaths",119.375,141,169.1,1,"status quo"
"Ekiti","ts_deaths",118.475,145,170.625,2,"status quo"
"Ekiti","ts_deaths",114.95,143,171.575,3,"status quo"
"Ekiti","ts_deaths",118.475,145,179.1,4,"status quo"
"Ekiti","ts_deaths",119,141,171.525,5,"status quo"
"Ekiti","ts_deaths",112.9,141,167.525,6,"status quo"
"Ekiti","ts_deaths",121,141,168.1,7,"status quo"
"Ekiti","ts_deaths",116.95,142,171.525,8,"status quo"
"Ekiti","ts_deaths",119,143,171.525,9,"status quo"
"Ekiti","ts_deaths",113.8,141,175.525,10,"status quo"
"Ekiti","ts_exposures",2776.125,3032.5,3433.725,1,"status quo"
"Ekiti","ts_exposures",2805.95,3086.5,3502.45,2,"status quo"
"Ekiti","ts_exposures",2769,3098.5,3447.05,3,"status quo"
"Ekiti","ts_exposures",2781.475,3090.5,3445.675,4,"status quo"
"Ekiti","ts_exposures",2731.425,3096.5,3478,5,"status quo"
"Ekiti","ts_exposures",2763.6,3095,3429.75,6,"status quo"
"Ekiti","ts_exposures",2791,3105,3406.4,7,"status quo"
"Ekiti","ts_exposures",2727.925,3072.5,3439.475,8,"status quo"
"Ekiti","ts_exposures",2710.925,3065,3430.75,9,"status quo"
"Ekiti","ts_exposures",2788.85,3077,3357.45,10,"status quo"
"Ekiti","ts_exp_PEP",2035.95,2208,2514.55,1,"status quo"
"Ekiti","ts_exp_PEP",2026.075,2248.5,2552.825,2,"status quo"
"Ekiti","ts_exp_PEP",2013.975,2258,2512.225,3,"status quo"
"Ekiti","ts_exp_PEP",2004.925,2259.5,2502.875,4,"status quo"
"Ekiti","ts_exp_PEP",1985.05,2259,2543.525,5,"status quo"
"Ekiti","ts_exp_PEP",1985.425,2245,2498.875,6,"status quo"
"Ekiti","ts_exp_PEP",2003.55,2267,2507.1,7,"status quo"
"Ekiti","ts_exp_PEP",1968.275,2241,2496.75,8,"status quo"
"Ekiti","ts_exp_PEP",1966,2228,2491.05,9,"status quo"
"Ekiti","ts_exp_PEP",2031.85,2236.5,2463.95,10,"status quo"
"Ekiti","ts_vaccine_vials",4071.9,4416,5029.1,1,"status quo"
"Ekiti","ts_vaccine_vials",4052.15,4497,5105.65,2,"status quo"
"Ekiti","ts_vaccine_vials",4027.95,4516,5024.45,3,"status quo"
"Ekiti","ts_vaccine_vials",4009.85,4519,5005.75,4,"status quo"
"Ekiti","ts_vaccine_vials",3970.1,4518,5087.05,5,"status quo"
"Ekiti","ts_vaccine_vials",3970.85,4490,4997.75,6,"status quo"
"Ekiti","ts_vaccine_vials",4007.1,4534,5014.2,7,"status quo"
"Ekiti","ts_vaccine_vials",3936.55,4482,4993.5,8,"status quo"
"Ekiti","ts_vaccine_vials",3932,4456,4982.1,9,"status quo"
"Ekiti","ts_vaccine_vials",4063.7,4473,4927.9,10,"status quo"
"Ekiti","ts_rabid_dogs",7353.536875,8077.93125,8974.89375,1,"status quo"
"Ekiti","ts_rabid_dogs",7455.18187499999,8192.41875,9015.05843750001,2,"status quo"
"Ekiti","ts_rabid_dogs",7408.34375,8274.31874999999,8963.3084375,3,"status quo"
"Ekiti","ts_rabid_dogs",7470.71125,8228.65625,8988.689375,4,"status quo"
"Ekiti","ts_rabid_dogs",7364.841875,8254.41874999999,8848.99312500002,5,"status quo"
"Ekiti","ts_rabid_dogs",7321.798125,8205.39374999999,8902.6875,6,"status quo"
"Ekiti","ts_rabid_dogs",7404.59187499999,8169.18124999999,9029.508125,7,"status quo"
"Ekiti","ts_rabid_dogs",7369.5125,8174.63125000001,8897.27625000001,8,"status quo"
"Ekiti","ts_rabid_dogs",7369.7975,8145.85,8880.57374999999,9,"status quo"
"Ekiti","ts_rabid_dogs",7357.05093750001,8168.05000000001,8967.6859375,10,"status quo"
"Enugu","ts_deaths",391.95,458,554.4,1,"status quo"
"Enugu","ts_deaths",371.275,458,537.525,2,"status quo"
"Enugu","ts_deaths",380.95,461,535.725,3,"status quo"
"Enugu","ts_deaths",387.325,458.5,543.15,4,"status quo"
"Enugu","ts_deaths",385.425,462.5,536.525,5,"status quo"
"Enugu","ts_deaths",397.325,458.5,556.1,6,"status quo"
"Enugu","ts_deaths",389.475,459,554.2,7,"status quo"
"Enugu","ts_deaths",379.475,455.5,570.525,8,"status quo"
"Enugu","ts_deaths",377.425,454.5,546.525,9,"status quo"
"Enugu","ts_deaths",389.475,462,559.05,10,"status quo"
"Enugu","ts_exposures",5702.9,6488.5,7681.35,1,"status quo"
"Enugu","ts_exposures",5714.275,6608.5,7702.25,2,"status quo"
"Enugu","ts_exposures",5749.175,6625,7733.525,3,"status quo"
"Enugu","ts_exposures",5783.275,6596.5,7773.875,4,"status quo"
"Enugu","ts_exposures",5831.875,6605.5,7777.925,5,"status quo"
"Enugu","ts_exposures",5795.1,6680.5,7766.45,6,"status quo"
"Enugu","ts_exposures",5708.525,6662.5,7887.625,7,"status quo"
"Enugu","ts_exposures",5763.075,6661,7745.575,8,"status quo"
"Enugu","ts_exposures",5681.25,6614,7600.725,9,"status quo"
"Enugu","ts_exposures",5826.275,6610,7775.5,10,"status quo"
"Enugu","ts_exp_PEP",3353.925,3863.5,4555.65,1,"status quo"
"Enugu","ts_exp_PEP",3395.75,3946.5,4625.7,2,"status quo"
"Enugu","ts_exp_PEP",3411.325,3926.5,4608.4,3,"status quo"
"Enugu","ts_exp_PEP",3415.325,3927.5,4631.5,4,"status quo"
"Enugu","ts_exp_PEP",3440.375,3907,4601.675,5,"status quo"
"Enugu","ts_exp_PEP",3434.375,3961,4592.275,6,"status quo"
"Enugu","ts_exp_PEP",3386.225,3965.5,4674.275,7,"status quo"
"Enugu","ts_exp_PEP",3432.8,3946,4557.825,8,"status quo"
"Enugu","ts_exp_PEP",3339.625,3957,4559.15,9,"status quo"
"Enugu","ts_exp_PEP",3408.6,3905,4636.05,10,"status quo"
"Enugu","ts_vaccine_vials",6707.85,7727,9111.3,1,"status quo"
"Enugu","ts_vaccine_vials",6791.5,7893,9251.4,2,"status quo"
"Enugu","ts_vaccine_vials",6822.65,7853,9216.8,3,"status quo"
"Enugu","ts_vaccine_vials",6830.65,7855,9263,4,"status quo"
"Enugu","ts_vaccine_vials",6880.75,7814,9203.35,5,"status quo"
"Enugu","ts_vaccine_vials",6868.75,7922,9184.55,6,"status quo"
"Enugu","ts_vaccine_vials",6772.45,7931,9348.55,7,"status quo"
"Enugu","ts_vaccine_vials",6865.6,7892,9115.65,8,"status quo"
"Enugu","ts_vaccine_vials",6679.25,7914,9118.3,9,"status quo"
"Enugu","ts_vaccine_vials",6817.2,7810,9272.1,10,"status quo"
"Enugu","ts_rabid_dogs",15026.5446875,17359.175,20011.38,1,"status quo"
"Enugu","ts_rabid_dogs",15157.4103125,17318.225,20266.3809375,2,"status quo"
"Enugu","ts_rabid_dogs",15194.99375,17427.05,20253.78625,3,"status quo"
"Enugu","ts_rabid_dogs",15370.965,17299.4625,20435.3675,4,"status quo"
"Enugu","ts_rabid_dogs",15342.504375,17572.4,20375.0784375,5,"status quo"
"Enugu","ts_rabid_dogs",15327.7334375,17534.9625,20246.889375,6,"status quo"
"Enugu","ts_rabid_dogs",15154.0621875,17346.73125,20551.8334375,7,"status quo"
"Enugu","ts_rabid_dogs",15268.7,17446.1375,20219.623125,8,"status quo"
"Enugu","ts_rabid_dogs",15072.4340625,17383.61875,20217.183125,9,"status quo"
"Enugu","ts_rabid_dogs",15274.7009375,17390.21875,20357.419375,10,"status quo"
"Gombe","ts_deaths",36.475,51,65.525,1,"status quo"
"Gombe","ts_deaths",39.425,50,62.525,2,"status quo"
"Gombe","ts_deaths",37.475,51,65.525,3,"status quo"
"Gombe","ts_deaths",39,51,62,4,"status quo"
"Gombe","ts_deaths",39.475,53,64,5,"status quo"
"Gombe","ts_deaths",36.95,49,62.05,6,"status quo"
"Gombe","ts_deaths",36,47,61.525,7,"status quo"
"Gombe","ts_deaths",36.475,49,66,8,"status quo"
"Gombe","ts_deaths",37.425,50,63.05,9,"status quo"
"Gombe","ts_deaths",37.95,50.5,65.525,10,"status quo"
"Gombe","ts_exposures",634.95,689.5,763.575,1,"status quo"
"Gombe","ts_exposures",645.425,697,772.025,2,"status quo"
"Gombe","ts_exposures",634.6,694.5,773.525,3,"status quo"
"Gombe","ts_exposures",641,713,780.25,4,"status quo"
"Gombe","ts_exposures",629.475,703,767.4,5,"status quo"
"Gombe","ts_exposures",635.475,693,760.05,6,"status quo"
"Gombe","ts_exposures",633,698,762.05,7,"status quo"
"Gombe","ts_exposures",633.375,706,766.05,8,"status quo"
"Gombe","ts_exposures",638,700,765.25,9,"status quo"
"Gombe","ts_exposures",639.425,696,770.05,10,"status quo"
"Gombe","ts_exp_PEP",352.375,399,441.05,1,"status quo"
"Gombe","ts_exp_PEP",360.375,405.5,463.05,2,"status quo"
"Gombe","ts_exp_PEP",350.425,400,463,3,"status quo"
"Gombe","ts_exp_PEP",361.9,406,450.775,4,"status quo"
"Gombe","ts_exp_PEP",355.95,405.5,453.725,5,"status quo"
"Gombe","ts_exp_PEP",357.95,405,456.575,6,"status quo"
"Gombe","ts_exp_PEP",358,405,456.575,7,"status quo"
"Gombe","ts_exp_PEP",358,406.5,454,8,"status quo"
"Gombe","ts_exp_PEP",363.475,405,452.05,9,"status quo"
"Gombe","ts_exp_PEP",372.475,403,452.575,10,"status quo"
"Gombe","ts_vaccine_vials",704.75,798,882.1,1,"status quo"
"Gombe","ts_vaccine_vials",720.75,811,926.1,2,"status quo"
"Gombe","ts_vaccine_vials",700.85,800,926,3,"status quo"
"Gombe","ts_vaccine_vials",723.8,812,901.55,4,"status quo"
"Gombe","ts_vaccine_vials",711.9,811,907.45,5,"status quo"
"Gombe","ts_vaccine_vials",715.9,810,913.15,6,"status quo"
"Gombe","ts_vaccine_vials",716,810,913.15,7,"status quo"
"Gombe","ts_vaccine_vials",716,813,908,8,"status quo"
"Gombe","ts_vaccine_vials",726.95,810,904.1,9,"status quo"
"Gombe","ts_vaccine_vials",744.95,806,905.15,10,"status quo"
"Gombe","ts_rabid_dogs",1775.26125,1856.15,1948.5571875,1,"status quo"
"Gombe","ts_rabid_dogs",1791.62625,1885.3625,1957.038125,2,"status quo"
"Gombe","ts_rabid_dogs",1790.6334375,1882.15,1965.0203125,3,"status quo"
"Gombe","ts_rabid_dogs",1796.674375,1893.8875,1970.624375,4,"status quo"
"Gombe","ts_rabid_dogs",1786.66375,1890.8875,1969.05125,5,"status quo"
"Gombe","ts_rabid_dogs",1810.150625,1888.59375,1958.5678125,6,"status quo"
"Gombe","ts_rabid_dogs",1786.6071875,1881.6375,1965.8196875,7,"status quo"
"Gombe","ts_rabid_dogs",1793.1690625,1887.35,1969.1125,8,"status quo"
"Gombe","ts_rabid_dogs",1784.7565625,1886.1125,1978.499375,9,"status quo"
"Gombe","ts_rabid_dogs",1800.025,1886.3625,1961.5528125,10,"status quo"
"Imo","ts_deaths",395.425,436,476.525,1,"status quo"
"Imo","ts_deaths",396.75,439,504.575,2,"status quo"
"Imo","ts_deaths",392.9,439.5,475.575,3,"status quo"
"Imo","ts_deaths",395.75,448,481.525,4,"status quo"
"Imo","ts_deaths",399.95,441,498,5,"status quo"
"Imo","ts_deaths",393.7,437.5,489.2,6,"status quo"
"Imo","ts_deaths",389.9,442,490.575,7,"status quo"
"Imo","ts_deaths",394.375,439.5,497.05,8,"status quo"
"Imo","ts_deaths",403.425,442,487.525,9,"status quo"
"Imo","ts_deaths",399.95,441,485.575,10,"status quo"
"Imo","ts_exposures",8814.175,9225.5,9559.5,1,"status quo"
"Imo","ts_exposures",8864.275,9310,9697.35,2,"status quo"
"Imo","ts_exposures",8828.2,9261,9706.05,3,"status quo"
"Imo","ts_exposures",8787.25,9326,9643.35,4,"status quo"
"Imo","ts_exposures",8822.5,9284.5,9738.575,5,"status quo"
"Imo","ts_exposures",8777.975,9250.5,9608.7,6,"status quo"
"Imo","ts_exposures",8777.65,9225.5,9732.55,7,"status quo"
"Imo","ts_exposures",8782.35,9264,9732.575,8,"status quo"
"Imo","ts_exposures",8679.9,9250,9639.55,9,"status quo"
"Imo","ts_exposures",8798.925,9296,9696.3,10,"status quo"
"Imo","ts_exp_PEP",6283.125,6653,6894.45,1,"status quo"
"Imo","ts_exp_PEP",6351.75,6685,6948.6,2,"status quo"
"Imo","ts_exp_PEP",6356.3,6647,7009.65,3,"status quo"
"Imo","ts_exp_PEP",6329.925,6719,6932.15,4,"status quo"
"Imo","ts_exp_PEP",6324.075,6679.5,7038.25,5,"status quo"
"Imo","ts_exp_PEP",6288.875,6649,6923.5,6,"status quo"
"Imo","ts_exp_PEP",6309.35,6639.5,6977.45,7,"status quo"
"Imo","ts_exp_PEP",6288.95,6677,7003.675,8,"status quo"
"Imo","ts_exp_PEP",6273.425,6661,6950.4,9,"status quo"
"Imo","ts_exp_PEP",6335.45,6695.5,6949,10,"status quo"
"Imo","ts_vaccine_vials",12566.25,13306,13788.9,1,"status quo"
"Imo","ts_vaccine_vials",12703.5,13370,13897.2,2,"status quo"
"Imo","ts_vaccine_vials",12712.6,13294,14019.3,3,"status quo"
"Imo","ts_vaccine_vials",12659.85,13438,13864.3,4,"status quo"
"Imo","ts_vaccine_vials",12648.15,13359,14076.5,5,"status quo"
"Imo","ts_vaccine_vials",12577.75,13298,13847,6,"status quo"
"Imo","ts_vaccine_vials",12618.7,13279,13954.9,7,"status quo"
"Imo","ts_vaccine_vials",12577.9,13354,14007.35,8,"status quo"
"Imo","ts_vaccine_vials",12546.85,13322,13900.8,9,"status quo"
"Imo","ts_vaccine_vials",12670.9,13391,13898,10,"status quo"
"Imo","ts_rabid_dogs",23245.8096875,24347.39375,25025.241875,1,"status quo"
"Imo","ts_rabid_dogs",23453.29875,24551.21875,25340.124375,2,"status quo"
"Imo","ts_rabid_dogs",23620.150625,24488.3375,25309.6625,3,"status quo"
"Imo","ts_rabid_dogs",23167.8728125,24534.1375,25362.7771875,4,"status quo"
"Imo","ts_rabid_dogs",23360.6271875,24483.65625,25494.10875,5,"status quo"
"Imo","ts_rabid_dogs",23393.91,24537.55625,25440.0896875,6,"status quo"
"Imo","ts_rabid_dogs",23267.9565625,24461.63125,25524.141875,7,"status quo"
